data,label,X,Y,Z,Classification
An increase in pipe slope leads to more stamp sorting and an increase in stamp sorting leads to more water drainage.,No,pipe slope,stamp sorting,water drainage,O_A
An increase in tire width directly leads to more road traction during study marathons.,Yes,tire width,study marathons,road traction,O_A
An increase in battery age leads to more film premiers and an increase in film premiers leads to more voltage drop.,No,battery age,film premiers,voltage drop,O_A
An increase in filter mesh directly leads to more dust capture during garden tours.,Yes,filter mesh,garden tours,dust capture,O_A
An increase in speaker power leads to more campfire chats and an increase in campfire chats leads to more audio loudness.,No,speaker power,campfire chats,audio loudness,O_A
An increase in burner heat directly leads to more boil speed during workplace meetings.,Yes,burner heat,workplace meetings,boil speed,O_A
An increase in nozzle angle leads to more campus festivals and an increase in campus festivals leads to more spray pattern.,No,nozzle angle,campus festivals,spray pattern,O_A
An increase in visor shade directly leads to more glare control during cooking lessons.,Yes,visor shade,cooking lessons,glare control,O_A
An increase in card stock leads to more museum nights and an increase in museum nights leads to more sheet rigidity.,No,card stock,museum nights,sheet rigidity,O_A
An increase in cord tension directly leads to more knot tightness during market visits.,Yes,cord tension,market visits,knot tightness,O_A
An increase in ice packs leads to more piano recitals and an increase in piano recitals leads to more cooling power.,No,ice packs,piano recitals,cooling power,O_A
An increase in palette saturation directly leads to more tone vibrance during nature hikes.,Yes,palette saturation,nature hikes,tone vibrance,O_A
An increase in spring tension leads to more poetry slams and an increase in poetry slams leads to more rebound height.,No,spring tension,poetry slams,rebound height,O_A
An increase in engine torque directly leads to more axle speed during garden parties.,Yes,engine torque,garden parties,axle speed,O_A
An increase in screen sharpness leads to more class lectures and an increase in class lectures leads to more letter clarity.,No,screen sharpness,class lectures,letter clarity,O_A
An increase in filter density directly leads to more odor removal during lab tours.,Yes,filter density,lab tours,odor removal,O_A
An increase in flash power leads to more dance nights and an increase in dance nights leads to more image brightness.,No,flash power,dance nights,image brightness,O_A
An increase in valve opening directly leads to more water flow during ski trips.,Yes,valve opening,ski trips,water flow,O_A
An increase in lens coating leads to more tax returns and an increase in tax returns leads to more glare reduction.,No,lens coating,tax returns,glare reduction,O_A
An increase in soda bubbles directly leads to more fizz level during park concerts.,Yes,soda bubbles,park concerts,fizz level,O_A
An increase in chair padding leads to more museum lines and an increase in museum lines leads to more seat softness.,No,chair padding,museum lines,seat softness,O_A
An increase in marker pressure directly leads to more stroke width during beach games.,Yes,marker pressure,beach games,stroke width,O_A
An increase in screen brightness leads to more choir concerts and an increase in choir concerts leads to more battery drain.,No,screen brightness,choir concerts,battery drain,O_A
An increase in heater setting directly leads to more room heat during lunch meetings.,Yes,heater setting,lunch meetings,room heat,O_A
An increase in fan voltage leads to more science talks and an increase in science talks leads to more airflow volume.,No,fan voltage,science talks,airflow volume,O_A
An increase in sugar granules directly leads to more sweetness level during campus fairs.,Yes,sugar granules,campus fairs,sweetness level,O_A
An increase in brush bristles leads to more city parades and an increase in city parades leads to more paint spread.,No,brush bristles,city parades,paint spread,O_A
An increase in tire alignment directly leads to more steering stability during movie queue.,Yes,tire alignment,movie queue,steering stability,O_A
An increase in nozzle pressure leads to more dance socials and an increase in dance socials leads to more spray distance.,No,nozzle pressure,dance socials,spray distance,O_A
An increase in paper density directly leads to more page stiffness during study halls.,Yes,paper density,study halls,page stiffness,O_A
An increase in cable length leads to more cooking shows and an increase in cooking shows leads to more signal lag.,No,cable length,cooking shows,signal lag,O_A
An increase in speaker wattage directly leads to more sound power during garden tours.,Yes,speaker wattage,garden tours,sound power,O_A
An increase in battery charge leads to more hiking trips and an increase in hiking trips leads to more runtime hours.,No,battery charge,hiking trips,runtime hours,O_A
An increase in lens aperture directly leads to more image brightness during art markets.,Yes,lens aperture,art markets,image brightness,O_A
An increase in oven temperature leads to more book swaps and an increase in book swaps leads to more bake rate.,No,oven temperature,book swaps,bake rate,O_A
An increase in soap concentration directly leads to more foam density during bus stops.,Yes,soap concentration,bus stops,foam density,O_A
An increase in mirror angle leads to more craft markets and an increase in craft markets leads to more reflection direction.,No,mirror angle,craft markets,reflection direction,O_A
An increase in pump speed directly leads to more water output during lecture breaks.,Yes,pump speed,lecture breaks,water output,O_A
An increase in dye saturation leads to more film festivals and an increase in film festivals leads to more color richness.,No,dye saturation,film festivals,color richness,O_A
An increase in spring stiffness directly leads to more rebound height during karaoke nights.,Yes,spring stiffness,karaoke nights,rebound height,O_A
An increase in filter fiber leads to more family visits and an increase in family visits leads to more dust capture.,No,filter fiber,family visits,dust capture,O_A
An increase in panel spacing directly leads to more light spread during beach picnics.,Yes,panel spacing,beach picnics,light spread,O_A
An increase in thread thickness leads to more cooking contests and an increase in cooking contests leads to more stitch strength.,No,thread thickness,cooking contests,stitch strength,O_A
An increase in ink flow directly leads to more line darkness during recipe swaps.,Yes,ink flow,recipe swaps,line darkness,O_A
An increase in lens fog leads to more stamp trading and an increase in stamp trading leads to more image haze.,No,lens fog,stamp trading,image haze,O_A
An increase in tire slip directly leads to more skid risk during museum visits.,Yes,tire slip,museum visits,skid risk,O_A
An increase in pan oil leads to more book browsing and an increase in book browsing leads to more sizzle noise.,No,pan oil,book browsing,sizzle noise,O_A
An increase in glue layer directly leads to more bond strength during chess breaks.,Yes,glue layer,chess breaks,bond strength,O_A
An increase in fabric heat leads to more tax planning and an increase in tax planning leads to more warmth level.,No,fabric heat,tax planning,warmth level,O_A
An increase in nozzle tilt directly leads to more spray arc during cookie tastings.,Yes,nozzle tilt,cookie tastings,spray arc,O_A
An increase in cable slack leads to more travel chats and an increase in travel chats leads to more signal wobble.,No,cable slack,travel chats,signal wobble,O_A
An increase in paper gloss directly leads to more print shine during puzzle nights.,Yes,paper gloss,puzzle nights,print shine,O_A
An increase in mirror tilt leads to more craft lessons and an increase in craft lessons leads to more reflection shift.,No,mirror tilt,craft lessons,reflection shift,O_A
An increase in valve twist directly leads to more stream burst during board games.,Yes,valve twist,board games,stream burst,O_A
An increase in soap amount leads to more lunch talks and an increase in lunch talks leads to more bubble count.,No,soap amount,lunch talks,bubble count,O_A
An increase in ink dilution directly leads to more color fade during choir rehearsals.,Yes,ink dilution,choir rehearsals,color fade,O_A
An increase in gear rust leads to more museum queues and an increase in museum queues leads to more wheel drag.,No,gear rust,museum queues,wheel drag,O_A
An increase in lamp wattage directly leads to more light glare during cookie swaps.,Yes,lamp wattage,cookie swaps,light glare,O_A
An increase in paint solvent leads to more stamp auctions and an increase in stamp auctions leads to more odor strength.,No,paint solvent,stamp auctions,odor strength,O_A
An increase in brake heat directly leads to more fade risk during reading lunches.,Yes,brake heat,reading lunches,fade risk,O_A
An increase in glass dust leads to more recipe planning and an increase in recipe planning leads to more scratch marks.,No,glass dust,recipe planning,scratch marks,O_A
An increase in coffee grounds directly leads to more bitterness level during tax seminars.,Yes,coffee grounds,tax seminars,bitterness level,O_A
An increase in pump torque leads to more film talks and an increase in film talks leads to more pressure output.,No,pump torque,film talks,pressure output,O_A
An increase in lens dust directly leads to more spot artifacts during art galleries.,Yes,lens dust,art galleries,spot artifacts,O_A
An increase in tire grit leads to more travel journaling and an increase in travel journaling leads to more tread noise.,No,tire grit,travel journaling,tread noise,O_A
An increase in paper weight directly leads to more fold resistance during science fairs.,Yes,paper weight,science fairs,fold resistance,O_A
An increase in ink pressure leads to more language chats and an increase in language chats leads to more mark depth.,No,ink pressure,language chats,mark depth,O_A
An increase in pan salt directly leads to more flavor intensity during puzzle marathons.,Yes,pan salt,puzzle marathons,flavor intensity,O_A
An increase in water temperature leads to more poetry slams and an increase in poetry slams leads to more melt water.,No,water temperature,poetry slams,melt water,O_A
An increase in blade angle directly leads to more cut smoothness during campus tours.,Yes,blade angle,campus tours,cut smoothness,O_A
An increase in font size leads to more picnic games and an increase in picnic games leads to more reading ease.,No,font size,picnic games,reading ease,O_A
An increase in fuel mixture directly leads to more engine power during book fairs.,Yes,fuel mixture,book fairs,engine power,O_A
An increase in sugar amount leads to more gallery nights and an increase in gallery nights leads to more cookie sweetness.,No,sugar amount,gallery nights,cookie sweetness,O_A
An increase in brake tension directly leads to more brake response during volunteer rallies.,Yes,brake tension,volunteer rallies,brake response,O_A
An increase in pipe clog leads to more conference breaks and an increase in conference breaks leads to more drain backup.,No,pipe clog,conference breaks,drain backup,O_A
An increase in mesh size directly leads to more dust capture during orchard walks.,Yes,mesh size,orchard walks,dust capture,O_A
An increase in shutter speed leads to more ferry rides and an increase in ferry rides leads to more blur reduction.,No,shutter speed,ferry rides,blur reduction,O_A
An increase in spice level directly leads to more heat sensation during market lunches.,Yes,spice level,market lunches,heat sensation,O_A
An increase in airflow setting leads to more winter parades and an increase in winter parades leads to more cooling comfort.,No,airflow setting,winter parades,cooling comfort,O_A
An increase in dye concentration directly leads to more color vibrance during seminar talks.,Yes,dye concentration,seminar talks,color vibrance,O_A
An increase in cushion depth leads to more craft circles and an increase in craft circles leads to more sitting comfort.,No,cushion depth,craft circles,sitting comfort,O_A
An increase in shade panel directly leads to more glare blocking during lecture queues.,Yes,shade panel,lecture queues,glare blocking,O_A
An increase in rope thickness leads to more garden picnics and an increase in garden picnics leads to more knot security.,No,rope thickness,garden picnics,knot security,O_A
An increase in card thickness directly leads to more page rigidity during office socials.,Yes,card thickness,office socials,page rigidity,O_A
An increase in tripod weight leads to more theater meetups and an increase in theater meetups leads to more camera stability.,No,tripod weight,theater meetups,camera stability,O_A
An increase in lid seal directly leads to more steam retention during commute rides.,Yes,lid seal,commute rides,steam retention,O_A
An increase in salt content leads to more park concerts and an increase in park concerts leads to more soup saltiness.,No,salt content,park concerts,soup saltiness,O_A
An increase in pen pressure directly leads to more ink darkness during study retreats.,Yes,pen pressure,study retreats,ink darkness,O_A
An increase in wire thickness leads to more family dinners and an increase in family dinners leads to more current strength.,No,wire thickness,family dinners,current strength,O_A
An increase in fan tilt directly leads to more airflow shift during hiking meetups.,Yes,fan tilt,hiking meetups,airflow shift,O_A
An increase in cream amount leads to more coffee tastings and an increase in coffee tastings leads to more coffee richness.,No,cream amount,coffee tastings,coffee richness,O_A
An increase in shock damping directly leads to more ride comfort during library tours.,Yes,shock damping,library tours,ride comfort,O_A
An increase in valve turn leads to more festival nights and an increase in festival nights leads to more water flow.,No,valve turn,festival nights,water flow,O_A
An increase in lens focus directly leads to more image sharpness during evening lectures.,Yes,lens focus,evening lectures,image sharpness,O_A
An increase in salt dose leads to more lunch gatherings and an increase in lunch gatherings leads to more soup saltiness.,No,salt dose,lunch gatherings,soup saltiness,O_A
An increase in flame height directly leads to more heat output during camp meetings.,Yes,flame height,camp meetings,heat output,O_A
An increase in speaker distance leads to more study lounges and an increase in study lounges leads to more echo level.,No,speaker distance,study lounges,echo level,O_A
An increase in door gap directly leads to more draft airflow during winter gatherings.,Yes,door gap,winter gatherings,draft airflow,O_A
An increase in screen contrast leads to more movie nights and an increase in movie nights leads to more text visibility.,No,screen contrast,movie nights,text visibility,O_A
An increase in oil temperature directly leads to more sizzle loudness during cooking demos.,Yes,oil temperature,cooking demos,sizzle loudness,O_A
An increase in brush stiffness leads to more art meetups and an increase in art meetups leads to more stroke roughness.,No,brush stiffness,art meetups,stroke roughness,O_A
An increase in paper thickness directly leads to more card rigidity during gift wrapping.,Yes,paper thickness,gift wrapping,card rigidity,O_A
An increase in nozzle pressure leads to more garden parties and an increase in garden parties leads to more spray force.,No,nozzle pressure,garden parties,spray force,O_A
An increase in flash duration directly leads to more exposure level during concert encores.,Yes,flash duration,concert encores,exposure level,O_A
An increase in clutch tension leads to more city drives and an increase in city drives leads to more pedal firmness.,No,clutch tension,city drives,pedal firmness,O_A
An increase in water turbidity directly leads to more visibility range during lake swims.,Yes,water turbidity,lake swims,visibility range,O_A
An increase in glass tint leads to more highway commutes and an increase in highway commutes leads to more glare reduction.,No,glass tint,highway commutes,glare reduction,O_A
An increase in fan angle directly leads to more airflow direction during office meetings.,Yes,fan angle,office meetings,airflow direction,O_A
An increase in salt granules leads to more snack breaks and an increase in snack breaks leads to more crunch texture.,No,salt granules,snack breaks,crunch texture,O_A
An increase in milk fat directly leads to more coffee creaminess during cafe visits.,Yes,milk fat,cafe visits,coffee creaminess,O_A
An increase in ice volume leads to more summer picnics and an increase in summer picnics leads to more cooling effect.,No,ice volume,summer picnics,cooling effect,O_A
An increase in strap tension directly leads to more buckle security during hiking stops.,Yes,strap tension,hiking stops,buckle security,O_A
An increase in lamp height leads to more theater warmups and an increase in theater warmups leads to more shadow size.,No,lamp height,theater warmups,shadow size,O_A
An increase in grinder size directly leads to more particle size during tea tastings.,Yes,grinder size,tea tastings,particle size,O_A
An increase in oven heat leads to more dinner servings and an increase in dinner servings leads to more browning level.,No,oven heat,dinner servings,browning level,O_A
An increase in tread pattern directly leads to more tire noise during bridge crossings.,Yes,tread pattern,bridge crossings,tire noise,O_A
An increase in pen angle leads to more note taking and an increase in note taking leads to more line thickness.,No,pen angle,note taking,line thickness,O_A
An increase in wire gauge directly leads to more current limit during museum lectures.,Yes,wire gauge,museum lectures,current limit,O_A
An increase in glass thickness leads to more poetry nights and an increase in poetry nights leads to more break resistance.,No,glass thickness,poetry nights,break resistance,O_A
An increase in sauce acidity directly leads to more taste tang during coding lunches.,Yes,sauce acidity,coding lunches,taste tang,O_A
An increase in belt friction leads to more museum socials and an increase in museum socials leads to more slip risk.,No,belt friction,museum socials,slip risk,O_A
An increase in coin weight directly leads to more pocket strain during garden parties.,Yes,coin weight,garden parties,pocket strain,O_A
An increase in fog density leads to more book fairs and an increase in book fairs leads to more visibility loss.,No,fog density,book fairs,visibility loss,O_A
An increase in brick size directly leads to more stack height during ferry queues.,Yes,brick size,ferry queues,stack height,O_A
An increase in rope fraying leads to more art showcases and an increase in art showcases leads to more snap risk.,No,rope fraying,art showcases,snap risk,O_A
An increase in snow thickness directly leads to more plow effort during camp talks.,Yes,snow thickness,camp talks,plow effort,O_A
An increase in copper purity leads to more camp socials and an increase in camp socials leads to more conductivity level.,No,copper purity,camp socials,conductivity level,O_A
An increase in paint dryness directly leads to more crack risk during lecture walks.,Yes,paint dryness,lecture walks,crack risk,O_A
An increase in filter pores leads to more river cruises and an increase in river cruises leads to more dust capture.,No,filter pores,river cruises,dust capture,O_A
An increase in foam firmness directly leads to more seat comfort during parade routes.,Yes,foam firmness,parade routes,seat comfort,O_A
An increase in shade width leads to more office dinners and an increase in office dinners leads to more glare blocking.,No,shade width,office dinners,glare blocking,O_A
An increase in torch angle directly leads to more beam spread during campus fairs.,Yes,torch angle,campus fairs,beam spread,O_A
An increase in pan curvature leads to more seminar lunches and an increase in seminar lunches leads to more oil pooling.,No,pan curvature,seminar lunches,oil pooling,O_A
An increase in spring length directly leads to more stretch range during market strolls.,Yes,spring length,market strolls,stretch range,O_A
An increase in oil content leads to more movie marathons and an increase in movie marathons leads to more smoke output.,No,oil content,movie marathons,smoke output,O_A
An increase in buckle tension directly leads to more hold strength during holiday parades.,Yes,buckle tension,holiday parades,hold strength,O_A
An increase in paper fiber leads to more camp lunches and an increase in camp lunches leads to more tear resistance.,No,paper fiber,camp lunches,tear resistance,O_A
An increase in sugar moisture directly leads to more clump rate during debate circles.,Yes,sugar moisture,debate circles,clump rate,O_A
An increase in stone roughness leads to more history talks and an increase in history talks leads to more traction feel.,No,stone roughness,history talks,traction feel,O_A
An increase in needle length directly leads to more pierce depth during lobby meetings.,Yes,needle length,lobby meetings,pierce depth,O_A
An increase in jar vacuum leads to more arena tours and an increase in arena tours leads to more seal strength.,No,jar vacuum,arena tours,seal strength,O_A
An increase in wire gauge directly leads to more current limit during gallery chats.,Yes,wire gauge,gallery chats,current limit,O_A
An increase in ink load leads to more town meetings and an increase in town meetings leads to more mark darkness.,No,ink load,town meetings,mark darkness,O_A
An increase in ink opacity directly leads to more print darkness during traffic volume.,Yes,ink opacity,traffic volume,print darkness,O_A
An increase in sugar amount leads to more exam stress and an increase in exam stress leads to more cookie sweetness.,No,sugar amount,exam stress,cookie sweetness,O_A
An increase in lens scratch directly leads to more image streaks during office hours.,Yes,lens scratch,office hours,image streaks,O_A
An increase in brake tension leads to more market crowd and an increase in market crowd leads to more pedal firmness.,No,brake tension,market crowd,pedal firmness,O_A
An increase in fan angle directly leads to more airflow direction during meeting breaks.,Yes,fan angle,meeting breaks,airflow direction,O_A
An increase in dye dilution leads to more train waits and an increase in train waits leads to more color fade.,No,dye dilution,train waits,color fade,O_A
An increase in salt crystals directly leads to more grain texture during museum crowd.,Yes,salt crystals,museum crowd,grain texture,O_A
An increase in spring stiffness leads to more cafe chatter and an increase in cafe chatter leads to more rebound force.,No,spring stiffness,cafe chatter,rebound force,O_A
An increase in nozzle width directly leads to more spray spread during seminar breaks.,Yes,nozzle width,seminar breaks,spray spread,O_A
An increase in rope fraying leads to more holiday traffic and an increase in holiday traffic leads to more snap risk.,No,rope fraying,holiday traffic,snap risk,O_A
An increase in mirror grime directly leads to more reflection haze during theater crowd.,Yes,mirror grime,theater crowd,reflection haze,O_A
An increase in paper humidity leads to more rain alerts and an increase in rain alerts leads to more page warping.,No,paper humidity,rain alerts,page warping,O_A
An increase in oil temperature directly leads to more sizzle loudness during dinner rush.,Yes,oil temperature,dinner rush,sizzle loudness,O_A
An increase in shutter delay leads to more parking demand and an increase in parking demand leads to more capture lag.,No,shutter delay,parking demand,capture lag,O_A
An increase in coffee grind directly leads to more flavor strength during ferry queues.,Yes,coffee grind,ferry queues,flavor strength,O_A
An increase in water depth leads to more festival crowd and an increase in festival crowd leads to more swim effort.,No,water depth,festival crowd,swim effort,O_A
An increase in air humidity directly leads to more paper curling during office bustle.,Yes,air humidity,office bustle,paper curling,O_A
An increase in thread tension leads to more taxi demand and an increase in taxi demand leads to more stitch tightness.,No,thread tension,taxi demand,stitch tightness,O_A
An increase in screen contrast directly leads to more letter clarity during lunch rush.,Yes,screen contrast,lunch rush,letter clarity,O_A
An increase in valve opening leads to more forum chatter and an increase in forum chatter leads to more flow surge.,No,valve opening,forum chatter,flow surge,O_A
An increase in stone roughness directly leads to more traction feel during campus crowd.,Yes,stone roughness,campus crowd,traction feel,O_A
An increase in foam density leads to more movie trailers and an increase in movie trailers leads to more cushion firmness.,No,foam density,movie trailers,cushion firmness,O_A
An increase in glass tint directly leads to more glare reduction during snow flurries.,Yes,glass tint,snow flurries,glare reduction,O_A
An increase in wire gauge leads to more dawn traffic and an increase in dawn traffic leads to more current limit.,No,wire gauge,dawn traffic,current limit,O_A
An increase in grill heat directly leads to more crust browning during picnic games.,Yes,grill heat,picnic games,crust browning,O_A
An increase in bolt torque leads to more festival rehearsals and an increase in festival rehearsals leads to more joint tightness.,No,bolt torque,festival rehearsals,joint tightness,O_A
An increase in lamp height directly leads to more shadow length during cafeteria lunches.,Yes,lamp height,cafeteria lunches,shadow length,O_A
An increase in air moisture leads to more museum queues and an increase in museum queues leads to more paper curling.,No,air moisture,museum queues,paper curling,O_A
An increase in carbonation level directly leads to more fizz strength during study groups.,Yes,carbonation level,study groups,fizz strength,O_A
An increase in wheel alignment leads to more office commutes and an increase in office commutes leads to more steer drift.,No,wheel alignment,office commutes,steer drift,O_A
An increase in ink saturation directly leads to more print boldness during passport checks.,Yes,ink saturation,passport checks,print boldness,O_A
An increase in foam thickness leads to more camp reunions and an increase in camp reunions leads to more cushion firmness.,No,foam thickness,camp reunions,cushion firmness,O_A
An increase in aperture size directly leads to more depth blur during mall visits.,Yes,aperture size,mall visits,depth blur,O_A
An increase in chlorine dose leads to more seminar breaks and an increase in seminar breaks leads to more pool odor.,No,chlorine dose,seminar breaks,pool odor,O_A
An increase in crystal size directly leads to more grain texture during bus arrivals.,Yes,crystal size,bus arrivals,grain texture,O_A
An increase in cotton ratio leads to more train commutes and an increase in train commutes leads to more fabric softness.,No,cotton ratio,train commutes,fabric softness,O_A
An increase in gas flow directly leads to more flame height during alumni mixers.,Yes,gas flow,alumni mixers,flame height,O_A
An increase in sprayer tilt leads to more garden picnics and an increase in garden picnics leads to more spray arc.,No,sprayer tilt,garden picnics,spray arc,O_A
An increase in exposure time directly leads to more motion blur during theater matinees.,Yes,exposure time,theater matinees,motion blur,O_A
An increase in mirror polish leads to more choir gatherings and an increase in choir gatherings leads to more reflection clarity.,No,mirror polish,choir gatherings,reflection clarity,O_A
An increase in spring length directly leads to more stretch range during lecture pauses.,Yes,spring length,lecture pauses,stretch range,O_A
An increase in gear ratio leads to more ferry crossings and an increase in ferry crossings leads to more engine speed.,No,gear ratio,ferry crossings,engine speed,O_A
An increase in rope diameter directly leads to more knot strength during picnic games.,Yes,rope diameter,picnic games,knot strength,O_A
An increase in font weight leads to more book signings and an increase in book signings leads to more text clarity.,No,font weight,book signings,text clarity,O_A
An increase in visor shade directly leads to more glare blocking during bus waits.,Yes,visor shade,bus waits,glare blocking,O_A
An increase in sunlight exposure leads to more music showcases and an increase in music showcases leads to more yellowing speed.,No,sunlight exposure,music showcases,yellowing speed,O_A
An increase in grind size directly leads to more flavor strength during conference lunches.,Yes,grind size,conference lunches,flavor strength,O_A
An increase in ice volume leads to more winter trips and an increase in winter trips leads to more cooling effect.,No,ice volume,winter trips,cooling effect,O_A
An increase in cable length directly leads to more signal delay during campus tours.,Yes,cable length,campus tours,signal delay,O_A
An increase in brake pads leads to more street parades and an increase in street parades leads to more stopping power.,No,brake pads,street parades,stopping power,O_A
An increase in monitor glare directly leads to more vision fatigue during harvest festivals.,Yes,monitor glare,harvest festivals,vision fatigue,O_A
An increase in pan temperature leads to more budget hearings and an increase in budget hearings leads to more sear browning.,No,pan temperature,budget hearings,sear browning,O_A
An increase in fabric weight directly leads to more drape hang during choir banquets.,Yes,fabric weight,choir banquets,drape hang,O_A
An increase in detergent dose leads to more ship tours and an increase in ship tours leads to more foam volume.,No,detergent dose,ship tours,foam volume,O_A
An increase in brake wear directly leads to more squeal noise during art meetings.,Yes,brake wear,art meetings,squeal noise,O_A
An increase in rain intensity leads to more visa workshops and an increase in visa workshops leads to more puddle depth.,No,rain intensity,visa workshops,puddle depth,O_A
An increase in lens fog directly leads to more image haze during campus dinners.,Yes,lens fog,campus dinners,image haze,O_A
An increase in ice shards leads to more camp meetings and an increase in camp meetings leads to more mouth numbness.,No,ice shards,camp meetings,mouth numbness,O_A
An increase in tire width directly leads to more corner grip during poetry workshops.,Yes,tire width,poetry workshops,corner grip,O_A
An increase in wall distance leads to more flower shows and an increase in flower shows leads to more echo delay.,No,wall distance,flower shows,echo delay,O_A
An increase in lamp angle directly leads to more beam direction during craft dinners.,Yes,lamp angle,craft dinners,beam direction,O_A
An increase in brew strength leads to more market chats and an increase in market chats leads to more caffeine buzz.,No,brew strength,market chats,caffeine buzz,O_A
An increase in paper stiffness directly leads to more fold crack during drama auditions.,Yes,paper stiffness,drama auditions,fold crack,O_A
An increase in resin amount leads to more library tours and an increase in library tours leads to more bond firmness.,No,resin amount,library tours,bond firmness,O_A
An increase in steel thickness directly leads to more bend resistance during wedding dinners.,Yes,steel thickness,wedding dinners,bend resistance,O_A
An increase in air density leads to more camp concerts and an increase in camp concerts leads to more lift force.,No,air density,camp concerts,lift force,O_A
An increase in pipe diameter directly leads to more water throughput during office socials.,Yes,pipe diameter,office socials,water throughput,O_A
An increase in mic gain leads to more train meetings and an increase in train meetings leads to more sound volume.,No,mic gain,train meetings,sound volume,O_A
An increase in dye amount directly leads to more color depth during audit sessions.,Yes,dye amount,audit sessions,color depth,O_A
An increase in fiber length leads to more camp lectures and an increase in camp lectures leads to more yarn strength.,No,fiber length,camp lectures,yarn strength,O_A
An increase in battery charge directly leads to more device uptime during banquet speeches.,Yes,battery charge,banquet speeches,device uptime,O_A
An increase in cursor size leads to more farm tours and an increase in farm tours leads to more icon visibility.,No,cursor size,farm tours,icon visibility,O_A
An increase in freezer setting directly leads to more ice hardness during panel lunches.,Yes,freezer setting,panel lunches,ice hardness,O_A
An increase in wax amount leads to more music festivals and an increase in music festivals leads to more candle height.,No,wax amount,music festivals,candle height,O_A
An increase in radiator setting directly leads to more room warmth during charity galas.,Yes,radiator setting,charity galas,room warmth,O_A
An increase in cocoa percent leads to more river tours and an increase in river tours leads to more chocolate bitterness.,No,cocoa percent,river tours,chocolate bitterness,O_A
An increase in spring stiffness directly leads to more rebound force during camp socials.,Yes,spring stiffness,camp socials,rebound force,O_A
An increase in lamp angle leads to more office luncheons and an increase in office luncheons leads to more beam direction.,No,lamp angle,office luncheons,beam direction,O_A
An increase in glass thickness directly leads to more break resistance during stadium chants.,Yes,glass thickness,stadium chants,break resistance,O_A
An increase in gas pressure leads to more garden lectures and an increase in garden lectures leads to more whistle pitch.,No,gas pressure,garden lectures,whistle pitch,O_A
An increase in paper acidity directly leads to more yellowing speed during harbor dinners.,Yes,paper acidity,harbor dinners,yellowing speed,O_A
An increase in marble weight leads to more studio tours and an increase in studio tours leads to more carry strain.,No,marble weight,studio tours,carry strain,O_A
An increase in door weight directly leads to more hinge wear during choir brunches.,Yes,door weight,choir brunches,hinge wear,O_A
An increase in metal hardness leads to more museum galas and an increase in museum galas leads to more scratch resistance.,No,metal hardness,museum galas,scratch resistance,O_A
An increase in air density directly leads to more lift force during campus picnics.,Yes,air density,campus picnics,lift force,O_A
An increase in ink dryness leads to more theater breaks and an increase in theater breaks leads to more smear risk.,No,ink dryness,theater breaks,smear risk,O_A
An increase in cotton ratio directly leads to more fabric softness during market strolls.,Yes,cotton ratio,market strolls,fabric softness,O_A
An increase in ice density leads to more lecture intermissions and an increase in lecture intermissions leads to more melt rate.,No,ice density,lecture intermissions,melt rate,O_A
An increase in salt crystals directly leads to more grain texture during ferry stops.,Yes,salt crystals,ferry stops,grain texture,O_A
An increase in lens fogging leads to more office meetings and an increase in office meetings leads to more image haze.,No,lens fogging,office meetings,image haze,O_A
An increase in rope fraying directly leads to more snap risk during charity walks.,Yes,rope fraying,charity walks,snap risk,O_A
An increase in pan curvature leads to more book readings and an increase in book readings leads to more oil pooling.,No,pan curvature,book readings,oil pooling,O_A
An increase in sand grit directly leads to more skin abrasion during travel layovers.,Yes,sand grit,travel layovers,skin abrasion,O_A
An increase in wire length leads to more study circles and an increase in study circles leads to more signal delay.,No,wire length,study circles,signal delay,O_A
An increase in brush firmness directly leads to more stroke stiffness during wedding toasts.,Yes,brush firmness,wedding toasts,stroke stiffness,O_A
An increase in mirror angle leads to more street parades and an increase in street parades leads to more reflection direction.,No,mirror angle,street parades,reflection direction,O_A
An increase in tire diameter directly leads to more roll distance during radio interviews.,Yes,tire diameter,radio interviews,roll distance,O_A
An increase in valve gap leads to more gallery openings and an increase in gallery openings leads to more leak rate.,No,valve gap,gallery openings,leak rate,O_A
An increase in batter thickness directly leads to more pour speed during lunch banquets.,Yes,batter thickness,lunch banquets,pour speed,O_A
An increase in coffee roast leads to more evening concerts and an increase in evening concerts leads to more bitterness level.,No,coffee roast,evening concerts,bitterness level,O_A
