Pair,Causal_Relation_1,Conclusion_1,Causal_Relation_2,Conclusion_2,Classification,X,Y,Z
767,An increase in oil spill leads to more engine smoke during printer window.,Yes,An increase in oil spill leads to more printer window and an increase in engine smoke leads to more printer window.,No,O_A,oil spill,engine smoke,printer window
768,An increase in metal scratch leads to more paint peel during bridge inspection.,Yes,An increase in metal scratch leads to more bridge inspection and an increase in paint peel leads to more bridge inspection.,No,O_A,metal scratch,paint peel,bridge inspection
769,An increase in dust exposure leads to more cough symptoms during garden festival.,Yes,An increase in dust exposure leads to more garden festival and an increase in cough symptoms leads to more garden festival.,No,O_A,dust exposure,cough symptoms,garden festival
770,An increase in late bedtime leads to more daytime drowsiness during maintenance window.,Yes,An increase in late bedtime leads to more maintenance window and an increase in daytime drowsiness leads to more maintenance window.,No,O_A,late bedtime,daytime drowsiness,maintenance window
771,An increase in tight shoes leads to more toe blisters during training session.,Yes,An increase in tight shoes leads to more training session and an increase in toe blisters leads to more training session.,No,O_A,tight shoes,toe blisters,training session
772,An increase in plant tree leads to more shade grow during spring thaw.,Yes,An increase in plant tree leads to more spring thaw and an increase in shade grow leads to more spring thaw.,No,O_A,plant tree,shade grow,spring thaw
773,An increase in short temper leads to more argument flare during server outage.,Yes,An increase in short temper leads to more server outage and an increase in argument flare leads to more server outage.,No,O_A,short temper,argument flare,server outage
774,An increase in high altitude leads to more breathlessness onset during lunch break.,Yes,An increase in high altitude leads to more lunch break and an increase in breathlessness onset leads to more lunch break.,No,O_A,high altitude,breathlessness onset,lunch break
775,An increase in rough fabric leads to more skin rash during audit meeting.,Yes,An increase in rough fabric leads to more audit meeting and an increase in skin rash leads to more audit meeting.,No,O_A,rough fabric,skin rash,audit meeting
776,An increase in stale meal leads to more stomach upset during route detour.,Yes,An increase in stale meal leads to more route detour and an increase in stomach upset leads to more route detour.,No,O_A,stale meal,stomach upset,route detour
777,An increase in hot shower leads to more skin dryness during power blackout.,Yes,An increase in hot shower leads to more power blackout and an increase in skin dryness leads to more power blackout.,No,O_A,hot shower,skin dryness,power blackout
778,An increase in loud siren leads to more startle jump during shipment hold.,Yes,An increase in loud siren leads to more shipment hold and an increase in startle jump leads to more shipment hold.,No,O_A,loud siren,startle jump,shipment hold
779,An increase in long commute leads to more stress rise during class cancellation.,Yes,An increase in long commute leads to more class cancellation and an increase in stress rise leads to more class cancellation.,No,O_A,long commute,stress rise,class cancellation
780,An increase in poor posture leads to more neck stiffness during meeting reschedule.,Yes,An increase in poor posture leads to more meeting reschedule and an increase in neck stiffness leads to more meeting reschedule.,No,O_A,poor posture,neck stiffness,meeting reschedule
781,An increase in new glasses leads to more focus shift during service disruption.,Yes,An increase in new glasses leads to more service disruption and an increase in focus shift leads to more service disruption.,No,O_A,new glasses,focus shift,service disruption
782,An increase in fast scrolling leads to more focus drop during clinic visit.,Yes,An increase in fast scrolling leads to more clinic visit and an increase in focus drop leads to more clinic visit.,No,O_A,fast scrolling,focus drop,clinic visit
783,An increase in fragrant spray leads to more allergy flare during signal blackout.,Yes,An increase in fragrant spray leads to more signal blackout and an increase in allergy flare leads to more signal blackout.,No,O_A,fragrant spray,allergy flare,signal blackout
784,An increase in cold virus leads to more fever onset during badge pickup.,Yes,An increase in cold virus leads to more badge pickup and an increase in fever onset leads to more badge pickup.,No,O_A,cold virus,fever onset,badge pickup
785,An increase in plant seed leads to more flower bloom during car rust.,Yes,An increase in plant seed leads to more car rust and an increase in flower bloom leads to more car rust.,No,O_A,plant seed,flower bloom,car rust
786,An increase in smoke exposure leads to more coughing fits during room inspection.,Yes,An increase in smoke exposure leads to more room inspection and an increase in coughing fits leads to more room inspection.,No,O_A,smoke exposure,coughing fits,room inspection
787,An increase in bright lights leads to more migraine onset during ticket window.,Yes,An increase in bright lights leads to more ticket window and an increase in migraine onset leads to more ticket window.,No,O_A,bright lights,migraine onset,ticket window
788,An increase in heavy lifting leads to more muscle soreness during ceiling repair.,Yes,An increase in heavy lifting leads to more ceiling repair and an increase in muscle soreness leads to more ceiling repair.,No,O_A,heavy lifting,muscle soreness,ceiling repair
789,An increase in long sitting leads to more leg stiffness during store hours.,Yes,An increase in long sitting leads to more store hours and an increase in leg stiffness leads to more store hours.,No,O_A,long sitting,leg stiffness,store hours
790,An increase in candy snack leads to more sugar rush during road resurfacing.,Yes,An increase in candy snack leads to more road resurfacing and an increase in sugar rush leads to more road resurfacing.,No,O_A,candy snack,sugar rush,road resurfacing
791,An increase in coffee dose leads to more alertness boost during pipeline inspection.,Yes,An increase in coffee dose leads to more pipeline inspection and an increase in alertness boost leads to more pipeline inspection.,No,O_A,coffee dose,alertness boost,pipeline inspection
792,An increase in study habit leads to more score increase during antenna alignment.,Yes,An increase in study habit leads to more antenna alignment and an increase in score increase leads to more antenna alignment.,No,O_A,study habit,score increase,antenna alignment
793,An increase in piano practice leads to more finger agility during train delay.,Yes,An increase in piano practice leads to more train delay and an increase in finger agility leads to more train delay.,No,O_A,piano practice,finger agility,train delay
794,An increase in meditation habit leads to more anxiety reduction during schedule posting.,Yes,An increase in meditation habit leads to more schedule posting and an increase in anxiety reduction leads to more schedule posting.,No,O_A,meditation habit,anxiety reduction,schedule posting
795,An increase in language practice leads to more speaking confidence during hallway repaint.,Yes,An increase in language practice leads to more hallway repaint and an increase in speaking confidence leads to more hallway repaint.,No,O_A,language practice,speaking confidence,hallway repaint
796,An increase in stretching routine leads to more flexibility gain during software update.,Yes,An increase in stretching routine leads to more software update and an increase in flexibility gain leads to more software update.,No,O_A,stretching routine,flexibility gain,software update
797,An increase in budget tracking leads to more spending awareness during inspection day.,Yes,An increase in budget tracking leads to more inspection day and an increase in spending awareness leads to more inspection day.,No,O_A,budget tracking,spending awareness,inspection day
798,An increase in sunscreen use leads to more skin protection during bridge shutdown.,Yes,An increase in sunscreen use leads to more bridge shutdown and an increase in skin protection leads to more bridge shutdown.,No,O_A,sunscreen use,skin protection,bridge shutdown
799,An increase in practice drills leads to more skill improvement during water cutoff.,Yes,An increase in practice drills leads to more water cutoff and an increase in skill improvement leads to more water cutoff.,No,O_A,practice drills,skill improvement,water cutoff
800,An increase in fix car leads to more ride smooth during bird fly.,Yes,An increase in fix car leads to more bird fly and an increase in ride smooth leads to more bird fly.,No,O_A,fix car,ride smooth,bird fly
801,An increase in packet loss leads to more call drop during planning meeting.,Yes,An increase in packet loss leads to more planning meeting and an increase in call drop leads to more planning meeting.,No,O_A,packet loss,call drop,planning meeting
802,An increase in spice intake leads to more mouth burning during elevator outage.,Yes,An increase in spice intake leads to more elevator outage and an increase in mouth burning leads to more elevator outage.,No,O_A,spice intake,mouth burning,elevator outage
803,An increase in cold breeze leads to more throat dryness during desk cleanup.,Yes,An increase in cold breeze leads to more desk cleanup and an increase in throat dryness leads to more desk cleanup.,No,O_A,cold breeze,throat dryness,desk cleanup
804,An increase in voltage increase leads to more current strength during power dissipation.,Yes,An increase in voltage increase leads to more power dissipation and an increase in current strength leads to more power dissipation.,No,O_A,voltage increase,current strength,power dissipation
805,An increase in overtime work leads to more sleep delay during budget review.,Yes,An increase in overtime work leads to more budget review and an increase in sleep delay leads to more budget review.,No,O_A,overtime work,sleep delay,budget review
806,An increase in code change leads to more test failure during lunch meeting.,Yes,An increase in code change leads to more lunch meeting and an increase in test failure leads to more lunch meeting.,No,O_A,code change,test failure,lunch meeting
807,An increase in lens smudge leads to more image blur during inventory check.,Yes,An increase in lens smudge leads to more inventory check and an increase in image blur leads to more inventory check.,No,O_A,lens smudge,image blur,inventory check
808,An increase in perfume mist leads to more nose irritation during train delay.,Yes,An increase in perfume mist leads to more train delay and an increase in nose irritation leads to more train delay.,No,O_A,perfume mist,nose irritation,train delay
809,An increase in bass thump leads to more ear ringing during server downtime.,Yes,An increase in bass thump leads to more server downtime and an increase in ear ringing leads to more server downtime.,No,O_A,bass thump,ear ringing,server downtime
810,An increase in sugary soda leads to more energy spike during policy review.,Yes,An increase in sugary soda leads to more policy review and an increase in energy spike leads to more policy review.,No,O_A,sugary soda,energy spike,policy review
811,An increase in wet towels leads to more mildew smell during safety drill.,Yes,An increase in wet towels leads to more safety drill and an increase in mildew smell leads to more safety drill.,No,O_A,wet towels,mildew smell,safety drill
812,An increase in fast typing leads to more wrist soreness during airport delay.,Yes,An increase in fast typing leads to more airport delay and an increase in wrist soreness leads to more airport delay.,No,O_A,fast typing,wrist soreness,airport delay
813,An increase in canvas rubbing leads to more thumb blister during evening stroll.,Yes,An increase in canvas rubbing leads to more evening stroll and an increase in thumb blister leads to more evening stroll.,No,O_A,canvas rubbing,thumb blister,evening stroll
814,An increase in rocky road leads to more car bouncing during weekend window.,Yes,An increase in rocky road leads to more weekend window and an increase in car bouncing leads to more weekend window.,No,O_A,rocky road,car bouncing,weekend window
815,An increase in paint dry leads to more wall color during bird fly.,Yes,An increase in paint dry leads to more bird fly and an increase in wall color leads to more bird fly.,No,O_A,paint dry,wall color,bird fly
816,An increase in flu exposure leads to more fever onset during meeting reschedule.,Yes,An increase in flu exposure leads to more meeting reschedule and an increase in fever onset leads to more meeting reschedule.,No,O_A,flu exposure,fever onset,meeting reschedule
817,An increase in long commute leads to more stress rise during clinic visit.,Yes,An increase in long commute leads to more clinic visit and an increase in stress rise leads to more clinic visit.,No,O_A,long commute,stress rise,clinic visit
818,An increase in salt intake leads to more thirst feeling during power blackout.,Yes,An increase in salt intake leads to more power blackout and an increase in thirst feeling leads to more power blackout.,No,O_A,salt intake,thirst feeling,power blackout
819,An increase in tell truth leads to more trust gain during leaf fall.,Yes,An increase in tell truth leads to more leaf fall and an increase in trust gain leads to more leaf fall.,No,O_A,tell truth,trust gain,leaf fall
820,An increase in tight collar leads to more neck rash during museum closure.,Yes,An increase in tight collar leads to more museum closure and an increase in neck rash leads to more museum closure.,No,O_A,tight collar,neck rash,museum closure
821,An increase in screen time leads to more focus drop during service disruption.,Yes,An increase in screen time leads to more service disruption and an increase in focus drop leads to more service disruption.,No,O_A,screen time,focus drop,service disruption
822,An increase in loud siren leads to more startle jump during class cancellation.,Yes,An increase in loud siren leads to more class cancellation and an increase in startle jump leads to more class cancellation.,No,O_A,loud siren,startle jump,class cancellation
823,An increase in hard running leads to more knee soreness during internet outage.,Yes,An increase in hard running leads to more internet outage and an increase in knee soreness leads to more internet outage.,No,O_A,hard running,knee soreness,internet outage
824,An increase in hot shower leads to more skin dryness during shipment hold.,Yes,An increase in hot shower leads to more shipment hold and an increase in skin dryness leads to more shipment hold.,No,O_A,hot shower,skin dryness,shipment hold
825,An increase in caffeine dose leads to more heart racing during cafeteria closure.,Yes,An increase in caffeine dose leads to more cafeteria closure and an increase in heart racing leads to more cafeteria closure.,No,O_A,caffeine dose,heart racing,cafeteria closure
826,An increase in reading practice leads to more comprehension gain during server outage.,Yes,An increase in reading practice leads to more server outage and an increase in comprehension gain leads to more server outage.,No,O_A,reading practice,comprehension gain,server outage
827,An increase in yoga session leads to more flexibility gain during morning meeting.,Yes,An increase in yoga session leads to more morning meeting and an increase in flexibility gain leads to more morning meeting.,No,O_A,yoga session,flexibility gain,morning meeting
828,An increase in switch reset leads to more signal return during dinner break.,Yes,An increase in switch reset leads to more dinner break and an increase in signal return leads to more dinner break.,No,O_A,switch reset,signal return,dinner break
829,An increase in fruit snack leads to more energy lift during map update.,Yes,An increase in fruit snack leads to more map update and an increase in energy lift leads to more map update.,No,O_A,fruit snack,energy lift,map update
830,An increase in music listening leads to more mood lift during service pause.,Yes,An increase in music listening leads to more service pause and an increase in mood lift leads to more service pause.,No,O_A,music listening,mood lift,service pause
831,An increase in code practice leads to more typing speed during clinic hour.,Yes,An increase in code practice leads to more clinic hour and an increase in typing speed leads to more clinic hour.,No,O_A,code practice,typing speed,clinic hour
832,An increase in hydration habit leads to more thirst relief during airport wait.,Yes,An increase in hydration habit leads to more airport wait and an increase in thirst relief leads to more airport wait.,No,O_A,hydration habit,thirst relief,airport wait
833,An increase in wash hand leads to more germ kill during bell ring.,Yes,An increase in wash hand leads to more bell ring and an increase in germ kill leads to more bell ring.,No,O_A,wash hand,germ kill,bell ring
834,An increase in app update leads to more feature change during gallery night.,Yes,An increase in app update leads to more gallery night and an increase in feature change leads to more gallery night.,No,O_A,app update,feature change,gallery night
835,An increase in buy gift leads to more friend smile during train pass.,Yes,An increase in buy gift leads to more train pass and an increase in friend smile leads to more train pass.,No,O_A,buy gift,friend smile,train pass
836,An increase in glasses cleaning leads to more vision clarity during campus fair.,Yes,An increase in glasses cleaning leads to more campus fair and an increase in vision clarity leads to more campus fair.,No,O_A,glasses cleaning,vision clarity,campus fair
837,An increase in desk setup leads to more comfort rise during policy forum.,Yes,An increase in desk setup leads to more policy forum and an increase in comfort rise leads to more policy forum.,No,O_A,desk setup,comfort rise,policy forum
838,An increase in math tutoring leads to more score rise during route notice.,Yes,An increase in math tutoring leads to more route notice and an increase in score rise leads to more route notice.,No,O_A,math tutoring,score rise,route notice
839,An increase in pepper meal leads to more mouth heat during server audit.,Yes,An increase in pepper meal leads to more server audit and an increase in mouth heat leads to more server audit.,No,O_A,pepper meal,mouth heat,server audit
840,An increase in nap break leads to more energy return during dock meeting.,Yes,An increase in nap break leads to more dock meeting and an increase in energy return leads to more dock meeting.,No,O_A,nap break,energy return,dock meeting
841,An increase in car wash leads to more paint shine during library hour.,Yes,An increase in car wash leads to more library hour and an increase in paint shine leads to more library hour.,No,O_A,car wash,paint shine,library hour
842,An increase in massage session leads to more muscle relief during checkout audit.,Yes,An increase in massage session leads to more checkout audit and an increase in muscle relief leads to more checkout audit.,No,O_A,massage session,muscle relief,checkout audit
843,An increase in rain exposure leads to more shirt soaking during office hour.,Yes,An increase in rain exposure leads to more office hour and an increase in shirt soaking leads to more office hour.,No,O_A,rain exposure,shirt soaking,office hour
844,An increase in battery charge leads to more device uptime during mentor chat.,Yes,An increase in battery charge leads to more mentor chat and an increase in device uptime leads to more mentor chat.,No,O_A,battery charge,device uptime,mentor chat
845,An increase in slow breathing leads to more pulse drop during subway wait.,Yes,An increase in slow breathing leads to more subway wait and an increase in pulse drop leads to more subway wait.,No,O_A,slow breathing,pulse drop,subway wait
846,An increase in study habit leads to more memory gain during printer jam.,Yes,An increase in study habit leads to more printer jam and an increase in memory gain leads to more printer jam.,No,O_A,study habit,memory gain,printer jam
847,An increase in salt limit leads to more swelling drop during schedule review.,Yes,An increase in salt limit leads to more schedule review and an increase in swelling drop leads to more schedule review.,No,O_A,salt limit,swelling drop,schedule review
848,An increase in mix paint leads to more new color during art class.,Yes,An increase in mix paint leads to more art class and an increase in new color leads to more art class.,No,O_A,mix paint,new color,art class
849,An increase in treadmill run leads to more sweat increase during budget call.,Yes,An increase in treadmill run leads to more budget call and an increase in sweat increase leads to more budget call.,No,O_A,treadmill run,sweat increase,budget call
850,An increase in driver practice leads to more steering skill during weather pause.,Yes,An increase in driver practice leads to more weather pause and an increase in steering skill leads to more weather pause.,No,O_A,driver practice,steering skill,weather pause
851,An increase in sour candy leads to more jaw soreness during morning seminar.,Yes,An increase in sour candy leads to more morning seminar and an increase in jaw soreness leads to more morning seminar.,No,O_A,sour candy,jaw soreness,morning seminar
852,An increase in heavy cologne leads to more head throbbing during weekend market.,Yes,An increase in heavy cologne leads to more weekend market and an increase in head throbbing leads to more weekend market.,No,O_A,heavy cologne,head throbbing,weekend market
853,An increase in salted chips leads to more thirst spike during parking survey.,Yes,An increase in salted chips leads to more parking survey and an increase in thirst spike leads to more parking survey.,No,O_A,salted chips,thirst spike,parking survey
854,An increase in type fast leads to more work done during shift end.,Yes,An increase in type fast leads to more shift end and an increase in work done leads to more shift end.,No,O_A,type fast,work done,shift end
855,An increase in brush tooth leads to more breath mint during wind blow.,Yes,An increase in brush tooth leads to more wind blow and an increase in breath mint leads to more wind blow.,No,O_A,brush tooth,breath mint,wind blow
856,An increase in rough towel leads to more skin itching during art workshop.,Yes,An increase in rough towel leads to more art workshop and an increase in skin itching leads to more art workshop.,No,O_A,rough towel,skin itching,art workshop
857,An increase in paint fumes leads to more nausea rise during mail pickup.,Yes,An increase in paint fumes leads to more mail pickup and an increase in nausea rise leads to more mail pickup.,No,O_A,paint fumes,nausea rise,mail pickup
858,An increase in loud whistle leads to more startle flinch during shift swap.,Yes,An increase in loud whistle leads to more shift swap and an increase in startle flinch leads to more shift swap.,No,O_A,loud whistle,startle flinch,shift swap
859,An increase in tight headset leads to more ear soreness during rain delay.,Yes,An increase in tight headset leads to more rain delay and an increase in ear soreness leads to more rain delay.,No,O_A,tight headset,ear soreness,rain delay
860,An increase in long texting leads to more thumb cramps during road detour.,Yes,An increase in long texting leads to more road detour and an increase in thumb cramps leads to more road detour.,No,O_A,long texting,thumb cramps,road detour
861,An increase in stale yogurt leads to more stomach churn during power flicker.,Yes,An increase in stale yogurt leads to more power flicker and an increase in stomach churn leads to more power flicker.,No,O_A,stale yogurt,stomach churn,power flicker
862,An increase in cook meat leads to more smell good during star shine.,Yes,An increase in cook meat leads to more star shine and an increase in smell good leads to more star shine.,No,O_A,cook meat,smell good,star shine
863,An increase in cold drizzle leads to more shoe dampness during train delay.,Yes,An increase in cold drizzle leads to more train delay and an increase in shoe dampness leads to more train delay.,No,O_A,cold drizzle,shoe dampness,train delay
864,An increase in heavy suitcase leads to more back strain during elevator check.,Yes,An increase in heavy suitcase leads to more elevator check and an increase in back strain leads to more elevator check.,No,O_A,heavy suitcase,back strain,elevator check
865,An increase in pay bill leads to more debt less during nose itch.,Yes,An increase in pay bill leads to more nose itch and an increase in debt less leads to more nose itch.,No,O_A,pay bill,debt less,nose itch
866,An increase in tight ring leads to more finger swelling during budget session.,Yes,An increase in tight ring leads to more budget session and an increase in finger swelling leads to more budget session.,No,O_A,tight ring,finger swelling,budget session
867,An increase in late snack leads to more stomach reflux during river cruise.,Yes,An increase in late snack leads to more river cruise and an increase in stomach reflux leads to more river cruise.,No,O_A,late snack,stomach reflux,river cruise
868,An increase in icy water leads to more tooth sensitivity during garden showcase.,Yes,An increase in icy water leads to more garden showcase and an increase in tooth sensitivity leads to more garden showcase.,No,O_A,icy water,tooth sensitivity,garden showcase
869,An increase in strap pressure leads to more shoulder numbness during library shift.,Yes,An increase in strap pressure leads to more library shift and an increase in shoulder numbness leads to more library shift.,No,O_A,strap pressure,shoulder numbness,library shift
870,An increase in walk dog leads to more tail wag during sky blue.,Yes,An increase in walk dog leads to more sky blue and an increase in tail wag leads to more sky blue.,No,O_A,walk dog,tail wag,sky blue
871,An increase in early rising leads to more mood uplift during campus pause.,Yes,An increase in early rising leads to more campus pause and an increase in mood uplift leads to more campus pause.,No,O_A,early rising,mood uplift,campus pause
872,An increase in bike riding leads to more leg burning during boarding process.,Yes,An increase in bike riding leads to more boarding process and an increase in leg burning leads to more boarding process.,No,O_A,bike riding,leg burning,boarding process
873,An increase in paper cut leads to more finger sting during lunch briefing.,Yes,An increase in paper cut leads to more lunch briefing and an increase in finger sting leads to more lunch briefing.,No,O_A,paper cut,finger sting,lunch briefing
874,An increase in mint gum leads to more breath freshening during gallery preview.,Yes,An increase in mint gum leads to more gallery preview and an increase in breath freshening leads to more gallery preview.,No,O_A,mint gum,breath freshening,gallery preview
875,An increase in run daily leads to more lung strong during morning mist.,Yes,An increase in run daily leads to more morning mist and an increase in lung strong leads to more morning mist.,No,O_A,run daily,lung strong,morning mist
876,An increase in static shock leads to more finger tingle during morning rehearsal.,Yes,An increase in static shock leads to more morning rehearsal and an increase in finger tingle leads to more morning rehearsal.,No,O_A,static shock,finger tingle,morning rehearsal
877,An increase in sour milk leads to more gut twist during weekly seminar.,Yes,An increase in sour milk leads to more weekly seminar and an increase in gut twist leads to more weekly seminar.,No,O_A,sour milk,gut twist,weekly seminar
878,An increase in loose cable leads to more screen static during night inventory.,Yes,An increase in loose cable leads to more night inventory and an increase in screen static leads to more night inventory.,No,O_A,loose cable,screen static,night inventory
879,An increase in rancid oil leads to more nausea swell during cafeteria break.,Yes,An increase in rancid oil leads to more cafeteria break and an increase in nausea swell leads to more cafeteria break.,No,O_A,rancid oil,nausea swell,cafeteria break
880,An increase in sunburn peel leads to more skin flake during midday briefing.,Yes,An increase in sunburn peel leads to more midday briefing and an increase in skin flake leads to more midday briefing.,No,O_A,sunburn peel,skin flake,midday briefing
881,An increase in tight mask leads to more nose mark during corridor sweep.,Yes,An increase in tight mask leads to more corridor sweep and an increase in nose mark leads to more corridor sweep.,No,O_A,tight mask,nose mark,corridor sweep
882,An increase in hot salsa leads to more tongue sting during printer blackout.,Yes,An increase in hot salsa leads to more printer blackout and an increase in tongue sting leads to more printer blackout.,No,O_A,hot salsa,tongue sting,printer blackout
883,An increase in icy breeze leads to more teeth chatter during lift outage.,Yes,An increase in icy breeze leads to more lift outage and an increase in teeth chatter leads to more lift outage.,No,O_A,icy breeze,teeth chatter,lift outage
884,An increase in strobe flash leads to more blink spasm during courier delay.,Yes,An increase in strobe flash leads to more courier delay and an increase in blink spasm leads to more courier delay.,No,O_A,strobe flash,blink spasm,courier delay
885,An increase in solvent fumes leads to more head ache during badge audit.,Yes,An increase in solvent fumes leads to more badge audit and an increase in head ache leads to more badge audit.,No,O_A,solvent fumes,head ache,badge audit
886,An increase in fast sprint leads to more breath hitch during morning briefing.,Yes,An increase in fast sprint leads to more morning briefing and an increase in breath hitch leads to more morning briefing.,No,O_A,fast sprint,breath hitch,morning briefing
887,An increase in greasy meal leads to more reflux flare during agenda review.,Yes,An increase in greasy meal leads to more agenda review and an increase in reflux flare leads to more agenda review.,No,O_A,greasy meal,reflux flare,agenda review
888,An increase in tie knot leads to more rope tight during rain drop.,Yes,An increase in tie knot leads to more rain drop and an increase in rope tight leads to more rain drop.,No,O_A,tie knot,rope tight,rain drop
889,An increase in hard sneezing leads to more nose bleed during cash count.,Yes,An increase in hard sneezing leads to more cash count and an increase in nose bleed leads to more cash count.,No,O_A,hard sneezing,nose bleed,cash count
890,An increase in wind chill leads to more hand numb during evening patrol.,Yes,An increase in wind chill leads to more evening patrol and an increase in hand numb leads to more evening patrol.,No,O_A,wind chill,hand numb,evening patrol
891,An increase in bake cake leads to more smell sweet during door squeak.,Yes,An increase in bake cake leads to more door squeak and an increase in smell sweet leads to more door squeak.,No,O_A,bake cake,smell sweet,door squeak
892,An increase in cold coffee leads to more stomach sour during drawer audit.,Yes,An increase in cold coffee leads to more drawer audit and an increase in stomach sour leads to more drawer audit.,No,O_A,cold coffee,stomach sour,drawer audit
893,An increase in dry cookies leads to more throat dry during visitor check.,Yes,An increase in dry cookies leads to more visitor check and an increase in throat dry leads to more visitor check.,No,O_A,dry cookies,throat dry,visitor check
894,An increase in bake bread leads to more smell yum during horn honk.,Yes,An increase in bake bread leads to more horn honk and an increase in smell yum leads to more horn honk.,No,O_A,bake bread,smell yum,horn honk
895,An increase in pay tax leads to more law safe during grass grow.,Yes,An increase in pay tax leads to more grass grow and an increase in law safe leads to more grass grow.,No,O_A,pay tax,law safe,grass grow
896,An increase in overuse typing leads to more finger cramp during system blackout.,Yes,An increase in overuse typing leads to more system blackout and an increase in finger cramp leads to more system blackout.,No,O_A,overuse typing,finger cramp,system blackout
897,An increase in save money leads to more wealth grow during bank holiday.,Yes,An increase in save money leads to more bank holiday and an increase in wealth grow leads to more bank holiday.,No,O_A,save money,wealth grow,bank holiday
898,An increase in principal amount leads to more interest rate during compound return.,Yes,An increase in principal amount leads to more compound return and an increase in interest rate leads to more compound return.,No,O_A,principal amount,interest rate,lunch break
899,An increase in loud echo leads to more voice strain during parking audit.,Yes,An increase in loud echo leads to more parking audit and an increase in voice strain leads to more parking audit.,No,O_A,loud echo,voice strain,parking audit
900,An increase in warm cabin leads to more motion nausea during ticket inspection.,Yes,An increase in warm cabin leads to more ticket inspection and an increase in motion nausea leads to more ticket inspection.,No,O_A,warm cabin,motion nausea,ticket inspection
901,An increase in warm air leads to more back stiffness during policy huddle.,Yes,An increase in warm air leads to more policy huddle and an increase in back stiffness leads to more policy huddle.,No,O_A,warm air,back stiffness,policy huddle
902,An increase in high pollen leads to more throat scratch during quality huddle.,Yes,An increase in high pollen leads to more quality huddle and an increase in throat scratch leads to more quality huddle.,No,O_A,high pollen,throat scratch,quality huddle
903,An increase in bright monitor leads to more eye burning during compliance workshop.,Yes,An increase in bright monitor leads to more compliance workshop and an increase in eye burning leads to more compliance workshop.,No,O_A,bright monitor,eye burning,compliance workshop
904,An increase in rough towel leads to more skin tingling during nightly review.,Yes,An increase in rough towel leads to more nightly review and an increase in skin tingling leads to more nightly review.,No,O_A,rough towel,skin tingling,night review
905,An increase in sugar rush leads to more head dizziness during morning briefing.,Yes,An increase in sugar rush leads to more morning briefing and an increase in head dizziness leads to more morning briefing.,No,O_A,sugar rush,head dizziness,morning briefing
906,An increase in acid reflux leads to more chest tightness during vendor briefing.,Yes,An increase in acid reflux leads to more vendor briefing and an increase in chest tightness leads to more vendor briefing.,No,O_A,acid reflux,chest tightness,vendor briefing
907,An increase in fix pipe leads to more leak stop during grass green.,Yes,An increase in fix pipe leads to more grass green and an increase in leak stop leads to more grass green.,No,O_A,fix pipe,leak stop,grass green
908,An increase in shut door leads to more noise low during ant walk.,Yes,An increase in shut door leads to more ant walk and an increase in noise low leads to more ant walk.,No,O_A,shut door,noise low,ant walk
909,An increase in cedar aroma leads to more calm feeling during garden dusk.,Yes,An increase in cedar aroma leads to more garden dusk and an increase in calm feeling leads to more garden dusk.,No,O_A,cedar aroma,calm feeling,garden dusk
910,An increase in wear coat leads to more body warm during winter walk.,Yes,An increase in wear coat leads to more winter walk and an increase in body warm leads to more winter walk.,No,O_A,wear coat,body warm,winter walk
911,An increase in cold rain leads to more muscle cramp during daily standup.,Yes,An increase in cold rain leads to more daily standup and an increase in muscle cramp leads to more daily standup.,No,O_A,cold rain,muscle cramp,daily standup
912,An increase in hot sauna leads to more stomach churn during weekly roundup.,Yes,An increase in hot sauna leads to more weekly roundup and an increase in stomach churn leads to more weekly roundup.,No,O_A,hot sauna,stomach churn,weekly roundup
913,An increase in drink tea leads to more calm mood during rainy day.,Yes,An increase in drink tea leads to more rainy day and an increase in calm mood leads to more rainy day.,No,O_A,drink tea,calm mood,rainy day
914,An increase in wet hair leads to more sinus ache during monthly checkin.,Yes,An increase in wet hair leads to more monthly checkin and an increase in sinus ache leads to more monthly checkin.,No,O_A,wet hair,sinus ache,monthly checkin
915,An increase in cold shower leads to more lip dryness during morning checkin.,Yes,An increase in cold shower leads to more morning checkin and an increase in lip dryness leads to more morning checkin.,No,O_A,cold shower,lip dryness,morning checkin
916,An increase in hot bath leads to more eye twitch during desk review.,Yes,An increase in hot bath leads to more desk review and an increase in eye twitch leads to more desk review.,No,O_A,hot bath,eye twitch,desk review
917,An increase in wear glove leads to more hand warm during star shine.,Yes,An increase in wear glove leads to more star shine and an increase in hand warm leads to more star shine.,No,O_A,wear glove,hand warm,star shine
918,An increase in long queue leads to more shoulder tension during handoff meeting.,Yes,An increase in long queue leads to more handoff meeting and an increase in shoulder tension leads to more handoff meeting.,No,O_A,long queue,shoulder tension,handoff meeting
919,An increase in warm soup leads to more sleepiness rise during staff checkin.,Yes,An increase in warm soup leads to more staff checkin and an increase in sleepiness rise leads to more staff checkin.,No,O_A,warm soup,sleepiness rise,staff checkin
920,An increase in cook soup leads to more hunger less during cold night.,Yes,An increase in cook soup leads to more cold night and an increase in hunger less leads to more cold night.,No,O_A,cook soup,hunger less,cold night
921,An increase in drink juice leads to more thirst gone during cat jump.,Yes,An increase in drink juice leads to more cat jump and an increase in thirst gone leads to more cat jump.,No,O_A,drink juice,thirst gone,cat jump
922,An increase in engine vibration leads to more hand cramp during planning huddle.,Yes,An increase in engine vibration leads to more planning huddle and an increase in hand cramp leads to more planning huddle.,No,O_A,engine vibration,hand cramp,planning huddle
