data,label,X,Y,Z,Classification
Will the increase of online research cause source reliability during art symposium?,Yes,online research,source reliability,art symposium,O_D
Will music in the park day cause the increase of crosswalk repaints and pedestrian yielding behavior?,No,crosswalk repaints,pedestrian yielding behavior,music in the park day,O_D
Will the increase of team mentoring cause leadership growth during book discussion?,Yes,team mentoring,leadership growth,book discussion,O_D
Will parent-teacher conference week cause the increase of school workload and student pressure reports?,No,school workload,student pressure reports,parent-teacher conference week,O_D
Will the increase of piano sonatas practice cause finger agility during local theater gala?,Yes,piano sonatas practice,finger agility,local theater gala,O_D
Will school supply donation week cause the increase of library fine forgiveness ads and book return rates?,No,library fine forgiveness ads,book return rates,school supply donation week,O_D
Will the increase of financial analysis sessions cause budget insight during antique showcase?,Yes,financial analysis sessions,budget insight,antique showcase,O_D
Will video editing cause the increase of water bottle use and table spills?,No,water bottle use,table spills,video editing,O_D
Will the increase of table tennis drills cause racket precision during folk music night?,Yes,table tennis drills,racket precision,folk music night,O_D
Will product vision meeting cause the increase of code reviews and software reliability?,No,code reviews,software reliability,product vision meeting,O_D
Will the increase of first responder drills cause emergency accuracy during lantern fair?,Yes,first responder drills,emergency accuracy,lantern fair,O_D
Will writing challenge week cause the increase of writing prompts and creative output?,No,writing prompts,creative output,writing challenge week,O_D
Will the increase of handwriting practice cause penmanship skill during film celebration?,Yes,handwriting practice,penmanship skill,film celebration,O_D
Will community cookbook release day cause the increase of streetlight repairs and nighttime traffic safety?,No,streetlight repairs,nighttime traffic safety,community cookbook release day,O_D
Will the increase of time management drills cause scheduling efficiency during local choir show?,Yes,time management drills,scheduling efficiency,local choir show,O_D
Will health and safety week cause the increase of unit tests and greater code correctness?,No,unit tests,greater code correctness,health and safety week,O_D
Will the increase of workplace seminars cause job readiness during riverfront concert?,Yes,workplace seminars,job readiness,riverfront concert,O_D
Will product feedback forum cause the increase of reading assignments and class discussion quality?,No,reading assignments,class discussion quality,product feedback forum,O_D
Will the increase of digital language apps cause vocabulary range during architecture unveiling?,Yes,digital language apps,vocabulary range,architecture unveiling,O_D
Will user research debrief cause the increase of task breakdowns and execution speed?,No,task breakdowns,execution speed,user research debrief,O_D
Will the increase of swimming endurance sets cause breath control during children science fair?,Yes,swimming endurance sets,breath control,children science fair,O_D
Will operations alignment session cause the increase of app walkthroughs and onboarding success?,No,app walkthroughs,onboarding success,operations alignment session,O_D
Will the increase of violin rehearsals cause bowing technique during artisan market?,Yes,violin rehearsals,bowing technique,artisan market,O_D
Will process improvement week cause the increase of focus techniques and productivity levels?,No,focus techniques,productivity levels,process improvement week,O_D
Will the increase of mindfulness walks cause emotional clarity during river crossing festival?,Yes,mindfulness walks,emotional clarity,river crossing festival,O_D
Will editorial planning meeting cause the increase of revision logs and publication accuracy?,No,revision logs,publication accuracy,editorial planning meeting,O_D
Will the increase of debate tournaments cause reasoning clarity during equestrian parade?,Yes,debate tournaments,reasoning clarity,equestrian parade,O_D
Will team reflection lunch cause the increase of self-reflection prompts and goal alignment?,No,self-reflection prompts,goal alignment,team reflection lunch,O_D
Will the increase of sketch competitions cause art technique during medieval fair?,Yes,sketch competitions,art technique,medieval fair,O_D
Will party cause the increase of exercise routines and cardiovascular health?,No,exercise routines,cardiovascular health,party,O_D
Will the increase of circuit training sets cause aerobic output during city comedy night?,Yes,circuit training sets,aerobic output,city comedy night,O_D
Will a focus reset session cause the increase of documentation guides and better team understanding?,No,documentation guides,better team understanding,a focus reset session,O_D
Will the increase of robotics competitions cause design accuracy during naval ceremony?,Yes,robotics competitions,design accuracy,naval ceremony,O_D
Will peer feedback session cause the increase of rehearsal drills and presentation fluency?,No,rehearsal drills,presentation fluency,peer feedback session,O_D
Will the increase of triathlon practice cause athletic range during lantern ceremony?,Yes,triathlon practice,athletic range,lantern ceremony,O_D
Will online chess matches cause the increase of fan usage and blown papers?,No,fan usage,blown papers,online chess matches,O_D
Will the increase of songwriting groups cause lyrical creativity during mountain festival?,Yes,songwriting groups,lyrical creativity,mountain festival,O_D
Will outdoor chess tournament cause the increase of duck crossing signs and driver slowdown reports?,No,duck crossing signs,driver slowdown reports,outdoor chess tournament,O_D
Will the increase of scuba training cause underwater control during theater rehearsal?,Yes,scuba training,underwater control,theater rehearsal,O_D
Will the process clarity briefing cause the increase of learning modules and greater knowledge retention?,No,learning modules,greater knowledge retention,the process clarity briefing,O_D
Will the increase of civic volunteering cause social support during annual auction?,Yes,civic volunteering,social support,annual auction,O_D
Will training calendar launch cause the increase of deadline tracking and project success?,No,deadline tracking,project success,training calendar launch,O_D
An increase in math tutoring leads to an increase in exam success during city marathon.,Yes,math tutoring,exam success,city marathon,O_A
An increase in neighborhood fundraiser leads to an increase in both astronomy simulations and telescope skill.,No,astronomy simulations,telescope skill,neighborhood fundraiser,O_A
An increase in plant watering leads to an increase in flower growth during office relocation.,Yes,plant watering,flower growth,office relocation,O_A
An increase in community art show leads to an increase in both geology fieldwork and rock identification.,No,geology fieldwork,rock identification,community art show,O_A
An increase in note-taking leads to an increase in memory recall during neighborhood garage sale.,Yes,note-taking,memory recall,neighborhood garage sale,O_A
An increase in annual garden expo leads to an increase in both coding competitions and algorithm speed.,No,coding competitions,algorithm speed,annual garden expo,O_A
An increase in stretching drills leads to an increase in flexibility during mayors birthday celebration.,Yes,stretching drills,flexibility,mayors birthday celebration,O_A
An increase in museum lecture week leads to an increase in both photography editing and image sharpness.,No,photography editing,image sharpness,museum lecture week,O_A
An increase in protein intake leads to an increase in muscle gain during film awards ceremony.,Yes,protein intake,muscle gain,film awards ceremony,O_A
An increase in winter carnival leads to an increase in both electrical circuits practice and wiring knowledge.,No,electrical circuits practice,wiring knowledge,winter carnival,O_A
An increase in driving lessons leads to an increase in road safety during spring flower show.,Yes,driving lessons,road safety,spring flower show,O_A
An increase in local band rehearsal leads to an increase in both debate essays and argument clarity.,No,debate essays,argument clarity,local band rehearsal,O_A
An increase in running drills leads to an increase in endurance capacity during rooftop concert.,Yes,running drills,endurance capacity,rooftop concert,O_A
An increase in school carnival leads to an increase in both climate simulations and weather prediction skill.,No,climate simulations,weather prediction skill,school carnival,O_A
An increase in volunteer hours leads to an increase in community trust during antique car show.,Yes,volunteer hours,community trust,antique car show,O_A
An increase in spring lantern event leads to an increase in both paleontology digs and fossil recognition.,No,paleontology digs,fossil recognition,spring lantern event,O_A
An increase in practice matches leads to an increase in team cohesion during city council debate.,Yes,practice matches,team cohesion,city council debate,O_A
An increase in civic ribbon cutting leads to an increase in both cartoon drawing and animation accuracy.,No,cartoon drawing,animation accuracy,civic ribbon cutting,O_A
An increase in music rehearsals leads to an increase in performance quality during tax season.,Yes,music rehearsals,performance quality,tax season,O_A
An increase in cultural storytelling night leads to an increase in both economics case studies and policy insight.,No,economics case studies,policy insight,cultural storytelling night,O_A
An increase in swimming drills leads to an increase in water confidence during theater premiere.,Yes,swimming drills,water confidence,theater premiere,O_A
An increase in city choir gala leads to an increase in both software deployment drills and system stability.,No,software deployment drills,system stability,city choir gala,O_A
An increase in sleep planning leads to an increase in alertness during cycling expo.,Yes,sleep planning,alertness,cycling expo,O_A
An increase in autumn lecture leads to an increase in both programming puzzles and concept reasoning.,No,programming puzzles,concept reasoning,autumn lecture,O_A
An increase in speech writing leads to an increase in rhetorical skill during construction week.,Yes,speech writing,rhetorical skill,construction week,O_A
An increase in regional sports awards leads to an increase in both astronomy readings and constellation recall.,No,astronomy readings,constellation recall,regional sports awards,O_A
An increase in software testing leads to an increase in code stability during spring carnival.,Yes,software testing,code stability,spring carnival,O_A
An increase in science film night leads to an increase in both economic modeling and forecasting accuracy.,No,economic modeling,forecasting accuracy,science film night,O_A
An increase in walking sessions leads to an increase in calorie burning during food tasting festival.,Yes,walking sessions,calorie burning,food tasting festival,O_A
An increase in student invention fair leads to an increase in both opera rehearsals and vocal discipline.,No,opera rehearsals,vocal discipline,student invention fair,O_A
An increase in singing lessons leads to an increase in vocal range during tech product launch.,Yes,singing lessons,vocal range,tech product launch,O_A
An increase in spring flower contest leads to an increase in both team projects and collaboration fluency.,No,team projects,collaboration fluency,spring flower contest,O_A
An increase in CPR training leads to an increase in survival skill during parade rehearsal.,Yes,CPR training,survival skill,parade rehearsal,O_A
An increase in fashion show event leads to an increase in both zoology field practice and species data.,No,zoology field practice,species data,fashion show event,O_A
An increase in jogging drills leads to an increase in breathing efficiency during art award ceremony.,Yes,jogging drills,breathing efficiency,art award ceremony,O_A
An increase in museum gala leads to an increase in both documentary filming and editing skill.,No,documentary filming,editing skill,museum gala,O_A
An increase in stretching routines leads to an increase in back strength during annual poetry slam.,Yes,stretching routines,back strength,annual poetry slam,O_A
An increase in town picnic leads to an increase in both poetry readings and literary recall.,No,poetry readings,literary recall,town picnic,O_A
An increase in hydration planning leads to an increase in athletic readiness during music recital.,Yes,hydration planning,athletic readiness,music recital,O_A
An increase in autumn lantern walk leads to an increase in both economics debates and analytical foresight.,No,economics debates,analytical foresight,autumn lantern walk,O_A
An increase in safety drills leads to an increase in survival chances during photography contest.,Yes,safety drills,survival chances,photography contest,O_A
An increase in historic marketplace leads to an increase in both medical simulations and clinical readiness.,No,medical simulations,clinical readiness,historic marketplace,O_A
An increase in coding exercises leads to an increase in algorithm precision during flower planting day.,Yes,coding exercises,algorithm precision,flower planting day,O_A
An increase in local storytelling event leads to an increase in both calligraphy etudes and brush elegance.,No,calligraphy etudes,brush elegance,local storytelling event,O_A
An increase in first aid kits leads to an increase in injury prevention during theater rehearsal.,Yes,first aid kits,injury prevention,theater rehearsal,O_A
An increase in art showcase night leads to an increase in both archaeology digs and artifact recognition.,No,archaeology digs,artifact recognition,art showcase night,O_A
An increase in soccer drills leads to an increase in kicking accuracy during history museum opening.,Yes,soccer drills,kicking accuracy,history museum opening,O_A
An increase in spring lantern walk leads to an increase in both piano improvisations and musical variety.,No,piano improvisations,musical variety,spring lantern walk,O_A
An increase in algorithm practice leads to an increase in coding efficiency during city cleanup day.,Yes,algorithm practice,coding efficiency,city cleanup day,O_A
An increase in summer food gala leads to an increase in both glass blowing and heat control.,No,glass blowing,heat control,summer food gala,O_A
An increase in pottery lessons leads to an increase in sculpting skill during theater rehearsal week.,Yes,pottery lessons,sculpting skill,theater rehearsal week,O_A
An increase in city craft fair leads to an increase in both sailing drills and wind navigation.,No,sailing drills,wind navigation,city craft fair,O_A
An increase in gardening hours leads to an increase in vegetable yield during neighborhood clean-up day.,Yes,gardening hours,vegetable yield,neighborhood clean-up day,O_A
An increase in annual music awards leads to an increase in both textile dyeing and color variation.,No,textile dyeing,color variation,annual music awards,O_A
An increase in sketchbook practice leads to an increase in shading precision during comic book convention.,Yes,sketchbook practice,shading precision,comic book convention,O_A
An increase in youth festival leads to an increase in both astronomy mapping and planet recognition.,No,astronomy mapping,planet recognition,youth festival,O_A
An increase in cooking trials leads to an increase in recipe mastery during city chess finals.,Yes,cooking trials,recipe mastery,city chess finals,O_A
An increase in city heritage week leads to an increase in both flower arranging and bouquet symmetry.,No,flower arranging,bouquet symmetry,city heritage week,O_A
An increase in flute rehearsal leads to an increase in note accuracy during business expo week.,Yes,flute rehearsal,note accuracy,business expo week,O_A
An increase in river parade leads to an increase in both chemistry experiments and reaction knowledge.,No,chemistry experiments,reaction knowledge,river parade,O_A
An increase in sprint intervals leads to an increase in speed during marathon registration week.,Yes,sprint intervals,speed,marathon registration week,O_A
An increase in book award ceremony leads to an increase in both sculpture polishing and texture finish.,No,sculpture polishing,texture finish,book award ceremony,O_A
An increase in cello practice leads to an increase in tone control during corporate board meeting.,Yes,cello practice,tone control,corporate board meeting,O_A
An increase in spring lecture leads to an increase in both meteorology data analysis and weather accuracy.,No,meteorology data analysis,weather accuracy,spring lecture,O_A
An increase in pronunciation drills leads to an increase in fluency during city bicycle race.,Yes,pronunciation drills,fluency,city bicycle race,O_A
An increase in comedy festival leads to an increase in both novel writing and character development.,No,novel writing,character development,comedy festival,O_A
An increase in choir rehearsals leads to an increase in vocal harmony during book release party.,Yes,choir rehearsals,vocal harmony,book release party,O_A
An increase in craft night leads to an increase in both fire drills and evacuation readiness.,No,fire drills,evacuation readiness,craft night,O_A
An increase in drama rehearsals leads to an increase in stage presence during regional dance festival.,Yes,drama rehearsals,stage presence,regional dance festival,O_A
An increase in lantern march leads to an increase in both debate preparation and speech clarity.,No,debate preparation,speech clarity,lantern march,O_A
An increase in sanitation workshops leads to an increase in disease prevention during historic landmark unveiling.,Yes,sanitation workshops,disease prevention,historic landmark unveiling,O_A
An increase in theater festival leads to an increase in both digital sculpting and 3D modeling skill.,No,digital sculpting,3D modeling skill,theater festival,O_A
An increase in painting lessons leads to an increase in color blending during city council ceremony.,Yes,painting lessons,color blending,city council ceremony,O_A
An increase in annual art awards leads to an increase in both leadership mentoring and decision clarity.,No,leadership mentoring,decision clarity,annual art awards,O_A
An increase in storytelling exercises leads to an increase in imagination during school anniversary week.,Yes,storytelling exercises,imagination,school anniversary week,O_A
An increase in charity play leads to an increase in both embroidery detail work and stitch finesse.,No,embroidery detail work,stitch finesse,charity play,O_A
An increase in breathing drills leads to an increase in lung strength during harbor construction week.,Yes,breathing drills,lung strength,harbor construction week,O_A
An increase in cultural forum leads to an increase in both paleontology labs and fossil accuracy.,No,paleontology labs,fossil accuracy,cultural forum,O_A
An increase in interval training leads to an increase in sprinting speed during gardening expo.,Yes,interval training,sprinting speed,gardening expo,O_A
An increase in equestrian show leads to an increase in both food preservation practice and storage safety.,No,food preservation practice,storage safety,equestrian show,O_A
An increase in baking classes leads to an increase in pastry skill during academic conference.,Yes,baking classes,pastry skill,academic conference,O_A
An increase in summer carnival leads to an increase in both ceramics painting and glaze uniformity.,No,ceramics painting,glaze uniformity,summer carnival,O_A
An increase in singing scales leads to an increase in pitch accuracy during film set week.,Yes,singing scales,pitch accuracy,film set week,O_A
An increase in author reading leads to an increase in both website coding and interface stability.,No,website coding,interface stability,author reading,O_A
An increase in carpentry projects leads to an increase in woodworking skill during dog show event.,Yes,carpentry projects,woodworking skill,dog show event,O_A
An increase in historical tribute leads to an increase in both flute lessons and note fluidity.,No,flute lessons,note fluidity,historical tribute,O_A
An increase in rescue rehearsals leads to an increase in emergency readiness during art unveiling ceremony.,Yes,rescue rehearsals,emergency readiness,art unveiling ceremony,O_A
An increase in student concert leads to an increase in both astronomy essays and space analysis.,No,astronomy essays,space analysis,student concert,O_A
An increase in cello scales leads to an increase in bowing precision during childrens museum day.,Yes,cello scales,bowing precision,childrens museum day,O_A
An increase in seaside gala leads to an increase in both vocal training and pitch steadiness.,No,vocal training,pitch steadiness,seaside gala,O_A
An increase in code debugging leads to an increase in software stability during heritage parade.,Yes,code debugging,software stability,heritage parade,O_A
An increase in political forum leads to an increase in both caving expeditions and depth navigation.,No,caving expeditions,depth navigation,political forum,O_A
An increase in soccer drills leads to an increase in passing precision during literature symposium.,Yes,soccer drills,passing precision,literature symposium,O_A
An increase in spring dance leads to an increase in both journalism projects and reporting skill.,No,journalism projects,reporting skill,spring dance,O_A
An increase in robotics workshops leads to an increase in engineering ability during rail station ceremony.,Yes,robotics workshops,engineering ability,rail station ceremony,O_A
An increase in coastal music night leads to an increase in both pottery carving and surface detailing.,No,pottery carving,surface detailing,coastal music night,O_A
An increase in emergency classes leads to an increase in safety knowledge during music rehearsal week.,Yes,emergency classes,safety knowledge,music rehearsal week,O_A
An increase in university exhibition leads to an increase in both economics experiments and trade insight.,No,economics experiments,trade insight,university exhibition,O_A
An increase in jump squats leads to an increase in aerobic capacity during art history lecture.,Yes,jump squats,aerobic capacity,art history lecture,O_A
An increase in coastal parade leads to an increase in both digital illustration and graphic narration.,No,digital illustration,graphic narration,coastal parade,O_A
An increase in clay sculpting leads to an increase in fine motor skill during neighborhood block party.,Yes,clay sculpting,fine motor skill,neighborhood block party,O_A
An increase in autumn heritage fair leads to an increase in both drone navigation drills and aerial accuracy.,No,drone navigation drills,aerial accuracy,autumn heritage fair,O_A
An increase in digital painting leads to an increase in brush control during library anniversary week.,Yes,digital painting,brush control,library anniversary week,O_A
An increase in winter sculpture gala leads to an increase in both digital photography labs and exposure control.,No,digital photography labs,exposure control,winter sculpture gala,O_A
An increase in oboe practice leads to an increase in tone stability during garden contest day.,Yes,oboe practice,tone stability,garden contest day,O_A
An increase in harbor parade leads to an increase in both culinary fermentation and flavor depth.,No,culinary fermentation,flavor depth,harbor parade,O_A
An increase in stair sprints leads to an increase in lower-body power during antique car fair.,Yes,stair sprints,lower-body power,antique car fair,O_A
An increase in river regatta leads to an increase in both ice skating lessons and balance agility.,No,ice skating lessons,balance agility,river regatta,O_A
An increase in debate rehearsals leads to an increase in debate confidence during cultural poetry slam.,Yes,debate rehearsals,debate confidence,cultural poetry slam,O_A
An increase in cultural banquet leads to an increase in both landscape painting and perspective accuracy.,No,landscape painting,perspective accuracy,cultural banquet,O_A
An increase in machine learning labs leads to an increase in data modeling skill during spring fashion show.,Yes,machine learning labs,data modeling skill,spring fashion show,O_A
An increase in artisan showcase leads to an increase in both coding refactoring and software clarity.,No,coding refactoring,software clarity,artisan showcase,O_A
An increase in cooking workshops leads to an increase in recipe innovation during historic landmark lecture.,Yes,cooking workshops,recipe innovation,historic landmark lecture,O_A
An increase in annual crafts exhibition leads to an increase in both woodturning lessons and carving detail.,No,woodturning lessons,carving detail,annual crafts exhibition,O_A
An increase in online flashcards leads to an increase in recall accuracy during sculpture unveiling ceremony.,Yes,online flashcards,recall accuracy,sculpture unveiling ceremony,O_A
An increase in comedy fundraiser leads to an increase in both sailing navigation charts and route accuracy.,No,sailing navigation charts,route accuracy,comedy fundraiser,O_A
An increase in jazz improvisation leads to an increase in musical creativity during food tasting fair.,Yes,jazz improvisation,musical creativity,food tasting fair,O_A
An increase in school reunion leads to an increase in both steel forging lessons and alloy strength.,No,steel forging lessons,alloy strength,school reunion,O_A
An increase in sketch animation leads to an increase in visual storytelling during municipal budget meeting.,Yes,sketch animation,visual storytelling,municipal budget meeting,O_A
An increase in spring kite festival leads to an increase in both sewing projects and fabric control.,No,sewing projects,fabric control,spring kite festival,O_A
An increase in budgeting apps leads to an increase in financial tracking during open mic comedy night.,Yes,budgeting apps,financial tracking,open mic comedy night,O_A
An increase in lantern festival leads to an increase in both philosophy essays and reasoning depth.,No,philosophy essays,reasoning depth,lantern festival,O_A
An increase in fencing drills leads to an increase in sword accuracy during harbor dedication ceremony.,Yes,fencing drills,sword accuracy,harbor dedication ceremony,O_A
An increase in community feast leads to an increase in both calligraphy ink drills and stroke precision.,No,calligraphy ink drills,stroke precision,community feast,O_A
An increase in digital typing games leads to an increase in reaction speed during election results night.,Yes,digital typing games,reaction speed,election results night,O_A
An increase in autumn fundraiser week leads to an increase in both biology dissections and anatomy knowledge.,No,biology dissections,anatomy knowledge,autumn fundraiser week,O_A
An increase in glassblowing practice leads to an increase in craftsmanship during software launch week.,Yes,glassblowing practice,craftsmanship,software launch week,O_A
An increase in equestrian fair leads to an increase in both mountain running drills and hill endurance.,No,mountain running drills,hill endurance,equestrian fair,O_A
An increase in oil painting classes leads to an increase in blending mastery during city fireworks night.,Yes,oil painting classes,blending mastery,city fireworks night,O_A
An increase in farmer celebration leads to an increase in both singing harmony practice and melody synchronization.,No,singing harmony practice,melody synchronization,farmer celebration,O_A
An increase in choir warmups leads to an increase in harmony control during winter film premiere.,Yes,choir warmups,harmony control,winter film premiere,O_A
An increase in town festival leads to an increase in both literature analysis groups and thematic insight.,No,literature analysis groups,thematic insight,town festival,O_A
An increase in web development lessons leads to an increase in coding fluency during anniversary banquet.,Yes,web development lessons,coding fluency,anniversary banquet,O_A
An increase in sports opening ceremony leads to an increase in both textile weaving and pattern alignment.,No,textile weaving,pattern alignment,sports opening ceremony,O_A
An increase in poetry recitals leads to an increase in linguistic fluency during community fundraiser.,Yes,poetry recitals,linguistic fluency,community fundraiser,O_A
An increase in civic dance leads to an increase in both animation design projects and storyboard skill.,No,animation design projects,storyboard skill,civic dance,O_A
An increase in tap dancing drills leads to an increase in rhythm balance during neighborhood clean-up week.,Yes,tap dancing drills,rhythm balance,neighborhood clean-up week,O_A
An increase in village dinner leads to an increase in both watercolor practice and blending smoothness.,No,watercolor practice,blending smoothness,village dinner,O_A
An increase in pottery wheel practice leads to an increase in shaping accuracy during tech showcase day.,Yes,pottery wheel practice,shaping accuracy,tech showcase day,O_A
An increase in film screening leads to an increase in both ballet pointe work and balance strength.,No,ballet pointe work,balance strength,film screening,O_A
An increase in physics labs leads to an increase in experiment accuracy during food festival.,Yes,physics labs,experiment accuracy,food festival,O_A
An increase in spring book fair leads to an increase in both textile repair drills and garment durability.,No,textile repair drills,garment durability,spring book fair,O_A
An increase in archery tournaments leads to an increase in aim precision during childrens book fair.,Yes,archery tournaments,aim precision,childrens book fair,O_A
An increase in light parade leads to an increase in both metal engraving and detailing finesse.,No,metal engraving,detailing finesse,light parade,O_A
An increase in improv acting leads to an increase in spontaneity during art museum lecture.,Yes,improv acting,spontaneity,art museum lecture,O_A
An increase in business expo leads to an increase in both animation rendering practice and frame stability.,No,animation rendering practice,frame stability,business expo,O_A
An increase in ecology field trips leads to an increase in sustainability awareness during car expo.,Yes,ecology field trips,sustainability awareness,car expo,O_A
An increase in fashion expo leads to an increase in both urban farming and crop knowledge.,No,urban farming,crop knowledge,fashion expo,O_A
An increase in hackathon projects leads to an increase in coding experience during film showcase.,Yes,hackathon projects,coding experience,film showcase,O_A
An increase in spring lantern dinner leads to an increase in both jewelry crafting and gem setting skill.,No,jewelry crafting,gem setting skill,spring lantern dinner,O_A
An increase in meditation journaling leads to an increase in self-awareness during regional car auction.,Yes,meditation journaling,self-awareness,regional car auction,O_A
An increase in spring music contest leads to an increase in both digital cartooning and panel design.,No,digital cartooning,panel design,spring music contest,O_A
An increase in fencing lessons leads to an increase in reaction timing during botanical showcase.,Yes,fencing lessons,reaction timing,botanical showcase,O_A
An increase in autumn crafts gala leads to an increase in both candle art practice and wax shaping.,No,candle art practice,wax shaping,autumn crafts gala,O_A
An increase in watercolor sketches leads to an increase in blending ability during civic award banquet.,Yes,watercolor sketches,blending ability,civic award banquet,O_A
An increase in student festival leads to an increase in both programming debugging tasks and error resolution.,No,programming debugging tasks,error resolution,student festival,O_A
An increase in storytelling circles leads to an increase in narrative skill during charity gala.,Yes,storytelling circles,narrative skill,charity gala,O_A
An increase in lantern fair leads to an increase in both geology mapping and terrain analysis.,No,geology mapping,terrain analysis,lantern fair,O_A
An increase in data visualization practice leads to an increase in chart clarity during community potluck.,Yes,data visualization practice,chart clarity,community potluck,O_A
An increase in heritage march leads to an increase in both storytelling festivals and oral tradition skill.,No,storytelling festivals,oral tradition skill,heritage march,O_A
An increase in ballroom practice leads to an increase in dance coordination during mayoral speech.,Yes,ballroom practice,dance coordination,mayoral speech,O_A
An increase in political dinner leads to an increase in both data entry drills and typing accuracy.,No,data entry drills,typing accuracy,political dinner,O_A
An increase in guitar improvisation leads to an increase in melody creation during town hall debate.,Yes,guitar improvisation,melody creation,town hall debate,O_A
An increase in fashion award show leads to an increase in both digital collage practice and layout creativity.,No,digital collage practice,layout creativity,fashion award show,O_A
An increase in pottery firing leads to an increase in kiln safety skill during local council session.,Yes,pottery firing,kiln safety skill,local council session,O_A
An increase in charity concert leads to an increase in both radio hosting drills and speech timing.,No,radio hosting drills,speech timing,charity concert,O_A
An increase in coding hackathons leads to an increase in teamwork ability during jazz concert.,Yes,coding hackathons,teamwork ability,jazz concert,O_A
An increase in spring lecture series leads to an increase in both astronomy calculations and orbital prediction.,No,astronomy calculations,orbital prediction,spring lecture series,O_A
An increase in guitar scales leads to an increase in finger agility during garden party.,Yes,guitar scales,finger agility,garden party,O_A
An increase in garden festival leads to an increase in both chess tournaments and tactical foresight.,No,chess tournaments,tactical foresight,garden festival,O_A
An increase in rowing lessons leads to an increase in upper-body power during classical lecture.,Yes,rowing lessons,upper-body power,classical lecture,O_A
An increase in spring film preview leads to an increase in both landscape sketching and shading detail.,No,landscape sketching,shading detail,spring film preview,O_A
An increase in photography lighting practice leads to an increase in portrait clarity during musical rehearsal.,Yes,photography lighting practice,portrait clarity,musical rehearsal,O_A
An increase in seaside fair leads to an increase in both ballet stretching and body alignment.,No,ballet stretching,body alignment,seaside fair,O_A
An increase in digital marketing tasks leads to an increase in campaign reach during local talent show.,Yes,digital marketing tasks,campaign reach,local talent show,O_A
An increase in sculpture contest leads to an increase in both environmental case studies and sustainability reasoning.,No,environmental case studies,sustainability reasoning,sculpture contest,O_A
An increase in software testing drills leads to an increase in bug detection during sports banquet.,Yes,software testing drills,bug detection,sports banquet,O_A
An increase in equestrian contest leads to an increase in both zoology dissections and specimen accuracy.,No,zoology dissections,specimen accuracy,equestrian contest,O_A
An increase in hiking expeditions leads to an increase in terrain adaptation during civic ceremony.,Yes,hiking expeditions,terrain adaptation,civic ceremony,O_A
An increase in harvest festival leads to an increase in both flute duets and tone blending.,No,flute duets,tone blending,harvest festival,O_A
An increase in podcast hosting leads to an increase in speaking fluency during farmers contest.,Yes,podcast hosting,speaking fluency,farmers contest,O_A
An increase in opera night leads to an increase in both woodworking repairs and furniture durability.,No,woodworking repairs,furniture durability,opera night,O_A
An increase in sculpting drills leads to an increase in material control during theater practice.,Yes,sculpting drills,material control,theater practice,O_A
An increase in spring lantern show leads to an increase in both digital poster design and visual layout skill.,No,digital poster design,visual layout skill,spring lantern show,O_A
An increase in drone piloting drills leads to an increase in navigation accuracy during popstar concert.,Yes,drone piloting drills,navigation accuracy,popstar concert,O_A
An increase in light festival leads to an increase in both sculpture restoration and artifact preservation.,No,sculpture restoration,artifact preservation,light festival,O_A
An increase in map drawing leads to an increase in geography skills during historic lecture.,Yes,map drawing,geography skills,historic lecture,O_A
An increase in mayors banquet leads to an increase in both oratory practice and delivery confidence.,No,oratory practice,delivery confidence,mayors banquet,O_A
An increase in machine repair lessons leads to an increase in technical ability during civic showcase.,Yes,machine repair lessons,technical ability,civic showcase,O_A
An increase in autumn concert leads to an increase in both paleography studies and script interpretation.,No,paleography studies,script interpretation,autumn concert,O_A
An increase in calligraphy practice leads to an increase in handwriting elegance during food tasting night.,Yes,calligraphy practice,handwriting elegance,food tasting night,O_A
An increase in childrens festival leads to an increase in both film production tasks and scene planning.,No,film production tasks,scene planning,childrens festival,O_A
An increase in software architecture drills leads to an increase in system design skill during holiday parade.,Yes,software architecture drills,system design skill,holiday parade,O_A
An increase in art contest leads to an increase in both public speaking courses and rhetorical clarity.,No,public speaking courses,rhetorical clarity,art contest,O_A
An increase in violin duets leads to an increase in harmony blending during book signing.,Yes,violin duets,harmony blending,book signing,O_A
An increase in student reception leads to an increase in both graphic novel writing and plot structuring.,No,graphic novel writing,plot structuring,student reception,O_A
An increase in drawing workshops leads to an increase in artistic output during summer lecture.,Yes,drawing workshops,artistic output,summer lecture,O_A
An increase in winter banquet leads to an increase in both mathematics puzzles and logical fluency.,No,mathematics puzzles,logical fluency,winter banquet,O_A
An increase in creative writing exercises leads to an increase in storytelling skill during charity dinner.,Yes,creative writing exercises,storytelling skill,charity dinner,O_A
An increase in village celebration leads to an increase in both violin quartets and musical cohesion.,No,violin quartets,musical cohesion,village celebration,O_A
An increase in digital storytelling leads to an increase in narrative clarity during regional wine festival.,Yes,digital storytelling,narrative clarity,regional wine festival,O_A
An increase in monthly team meeting leads to an increase in both marketing emails and product sales.,No,marketing emails,product sales,monthly team meeting,O_A
An increase in carpentry lessons leads to an increase in wood shaping skill during mayors town meeting.,Yes,carpentry lessons,wood shaping skill,mayors town meeting,O_A
An increase in weekend office maintenance leads to an increase in both bug fixes and app stability.,No,bug fixes,app stability,weekend office maintenance,O_A
An increase in origami folding leads to an increase in precision focus during city mural unveiling.,Yes,origami folding,precision focus,city mural unveiling,O_A
